"date","high","low","weather","windDirection","windLevel","isRainy","city","url","title","now"
"2014-08-10","34","24","晴","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.4128213"
"2014-08-11","33","24","晴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.4378295"
"2014-08-12","27","23","雷阵雨","南风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.4588564"
"2014-08-13","29","20","阵雨转多云","东北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.4788702"
"2014-08-14","32","22","晴转多云","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.4998851"
"2014-08-15","31","23","阴转多云","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.5188866"
"2014-08-16","26","24","阴转小到中雨","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.5479538"
"2014-08-17","30","21","阵雨转多云","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.5673992"
"2014-08-18","32","22","晴","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.5894088"
"2014-08-19","34","23","晴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.6114127"
"2014-08-20","34","24","多云转晴","南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.6324273"
"2014-08-21","32","25","多云转阴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.6584457"
"2014-08-22","30","23","雷阵雨","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.6814716"
"2014-08-23","29","22","中雨转阴","东南风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:41.7014881"
"2014-08-24","30","21","多云转晴","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.2606074"
"2014-08-25","33","21","晴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.3144788"
"2014-08-26","32","23","晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.3414999"
"2014-08-27","31","23","多云转雷阵雨","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.3635049"
"2014-08-28","28","22","雷阵雨转阵雨","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.3835176"
"2014-08-29","29","21","多云转雷阵雨","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.4045513"
"2014-08-30","26","20","中雨转阵雨","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.4290684"
"2014-08-31","27","21","多云转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201408.html","天津8月份天气|天津8月份气温|天津2014年8月份历史天气—全球天气网","2017-04-08 19:35:42.4490822"
"2014-09-01","24","20","中雨转暴雨","东南风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:45.1652125"
"2014-09-02","27","19","小雨转晴","东北风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:45.4446546"
"2014-09-03","33","21","晴","西南风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:45.6648459"
"2014-09-04","31","21","晴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:45.9070072"
"2014-09-05","30","21","晴转多云","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.1301655"
"2014-09-06","30","22","阵雨","南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.2152260"
"2014-09-07","29","20","晴","西风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.2422536"
"2014-09-08","27","20","晴转多云","南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.2612674"
"2014-09-09","28","20","多云转晴","东北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.2822725"
"2014-09-10","28","20","多云转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.3022870"
"2014-09-11","27","21","阴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.3253152"
"2014-09-12","27","19","多云","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.3493199"
"2014-09-13","25","20","阴转小雨","西风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.9133091"
"2014-09-14","25","17","阴转多云","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.9354720"
"2014-09-15","25","17","晴转阴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.9554865"
"2014-09-16","24","15","小雨转阴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:46.9835071"
"2014-09-17","26","13","晴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.0035207"
"2014-09-18","28","16","晴转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.0275371"
"2014-09-19","28","16","晴转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.0498178"
"2014-09-20","27","15","晴","东风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.0707643"
"2014-09-21","27","19","多云转阴","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.0907907"
"2014-09-22","23","19","小雨转小到中雨","东风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.1138107"
"2014-09-23","24","17","小雨转多云","东风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.1448289"
"2014-09-24","25","14","晴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.1658440"
"2014-09-25","26","17","多云转小雨","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.1848572"
"2014-09-26","25","18","阴转多云","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.2048779"
"2014-09-27","25","17","多云转阵雨","东北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.2287227"
"2014-09-28","21","16","小雨","南风","小于3级转5-6级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.2497202"
"2014-09-29","19","11","多云转晴","东风","5-6级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.2707467"
"2014-09-30","20","11","多云转小雨","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201409.html","天津9月份天气|天津9月份气温|天津2014年9月份历史天气—全球天气网","2017-04-08 19:35:47.2957644"
"2014-10-01","21","13","小雨转多云","西北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.0521252"
"2014-10-02","21","12","晴转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.0981557"
"2014-10-03","18","13","中雨","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6293439"
"2014-10-04","18","13","阵雨转多云","东北风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6423534"
"2014-10-05","21","10","晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6536274"
"2014-10-06","24","11","晴","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6636311"
"2014-10-07","24","14","多云转晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6736481"
"2014-10-08","25","14","霾","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6836478"
"2014-10-09","24","15","霾转多云","北风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.6936432"
"2014-10-10","23","15","霾转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7036622"
"2014-10-11","17","14","阵雨","西北风","5-6级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7156707"
"2014-10-12","18","9","多云转晴","北风","4-5级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7276795"
"2014-10-13","22","11","晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7372618"
"2014-10-14","22","11","多云","西风","3-4级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7543899"
"2014-10-15","23","10","晴","北风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7653848"
"2014-10-16","24","10","晴","西南风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7753936"
"2014-10-17","25","12","晴转霾","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7846563"
"2014-10-18","24","14","多云转霾","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.7946645"
"2014-10-19","20","14","雾","西南风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.8046827"
"2014-10-20","19","12","阴转晴","东风","4-5级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.8166792"
"2014-10-21","20","8","晴转多云","南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.8267005"
"2014-10-22","22","11","多云转霾","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:50.8367048"
"2014-10-23","22","14","霾","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3131856"
"2014-10-24","21","15","霾","东北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3252072"
"2014-10-25","17","13","雾转多云","北风","4-5级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3382013"
"2014-10-26","15","6","晴","北风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3532575"
"2014-10-27","15","6","晴","北风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3650439"
"2014-10-28","18","9","多云","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3780534"
"2014-10-29","18","11","阴转多云","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.3910626"
"2014-10-30","17","12","阴转小雨","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.4030711"
"2014-10-31","17","10","霾","北风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201410.html","天津10月份天气|天津10月份气温|天津2014年10月份历史天气—全球天气网","2017-04-08 19:35:51.4170436"
"2014-11-01","14","8","晴","西风","4-5级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:53.9657701"
"2014-11-02","18","6","晴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.0207933"
"2014-11-03","19","8","多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.0337891"
"2014-11-04","17","8","多云","西南风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.0422404"
"2014-11-05","13","6","晴","北风","4-5级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.0522030"
"2014-11-06","12","4","晴转阴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.0621981"
"2014-11-07","13","6","阴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.0952212"
"2014-11-08","13","6","晴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.1822947"
"2014-11-09","13","6","晴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.2893704"
"2014-11-10","13","7","阴","北风","小于3级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.3003836"
"2014-11-11","9","3","晴","西南风","4-5级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.3313879"
"2014-11-12","11","1","晴","北风","4-5级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.8842395"
"2014-11-13","12","3","晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9008997"
"2014-11-14","12","3","多云转小雨","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9109071"
"2014-11-15","11","4","小雨转晴","西南风","小于3级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9209019"
"2014-11-16","11","2","晴","西风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9319219"
"2014-11-17","14","2","晴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9399276"
"2014-11-18","15","5","晴转多云","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9489405"
"2014-11-19","13","4","多云转霾","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9589288"
"2014-11-20","13","2","霾转晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9699371"
"2014-11-21","11","3","晴","北风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9789432"
"2014-11-22","9","4","多云转阴","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:54.9909708"
"2014-11-23","9","3","阴转晴","北风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0039706"
"2014-11-24","10","3","晴转多云","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0149781"
"2014-11-25","11","2","晴转多云","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0239873"
"2014-11-26","6","2","阴转小雨","东北风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0339978"
"2014-11-27","8","2","小雨转晴","东风","3-4级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0420061"
"2014-11-28","8","2","多云转阴","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0540083"
"2014-11-29","8","3","小雨转多云","西风","小于3级转5-6级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0640031"
"2014-11-30","1","-3","晴","西北风","6-7级转5-6级","0","天津","http://lishi.tianqi.com/tianjin/201411.html","天津11月份天气|天津11月份气温|天津2014年11月份历史天气—全球天气网","2017-04-08 19:35:55.0750234"
"2014-12-01","1","-7","晴","北风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:57.2021412"
"2014-12-02","2","-5","晴","西风","小于3级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:57.9980254"
"2014-12-03","2","-4","晴","北风","4-5级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.2342052"
"2014-12-04","3","-5","晴","北风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.4853703"
"2014-12-05","4","-5","晴转多云","西风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.6574980"
"2014-12-06","2","-2","小雪转阴","东风","小于3级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7065495"
"2014-12-07","5","-4","晴","北风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7185403"
"2014-12-08","6","-2","晴转多云","东南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7275598"
"2014-12-09","2","-2","小雪转晴","西风","小于3级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7365656"
"2014-12-10","2","-5","晴","北风","4-5级转3-4级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7465729"
"2014-12-11","2","-4","晴","西南风","4-5级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7605703"
"2014-12-12","3","-5","晴","东风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7695767"
"2014-12-13","4","-3","晴转多云","西南风","小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7785922"
"2014-12-14","2","-2","霾转晴","北风","小于3级转5-6级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7876014"
"2014-12-15","1","-5","晴","北风","5-6级转4-5级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.7976104"
"2014-12-16","4","-6","晴","西风","3-4级转小于3级","0","天津","http://lishi.tianqi.com/tianjin/201412.html","天津12月份天气|天津12月份气温|天津2014年12月份历史天气—全球天气网","2017-04-08 19:35:58.8086045"
